epsilon,counts,five_percent_quantile_ranks,min_ranks,median_ranks,ninetyfive_percent_quantile_ranks,max_ranks,min_score_per_turn,five_percent_quantile_score_per_turn,mean_score_per_turn,ninetyfive_percent_quantile_score_per_turn,max_score_per_turn,min_number_of_wins,five_percent_quantile_number_of_wins,median_number_of_wins,ninetyfive_percent_quantile_number_of_wins,max_number_of_wins,min_cooperation_rate,five_percent_quantile_cooperation_rate,mean_cooperation_rate,ninetyfive_percent_quantile_cooperation_rate,max_cooperation_rate
0.0093260334688322,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.008697490026177835,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.008111308307896872,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.007564633275546291,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.007054802310718645,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.006579332246575682,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.006135907273413176,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.00572236765935022,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.005336699231206312,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.004977023564332114,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
